Date,price
2003-01-02,59.32899475097656
2003-01-03,59.511409759521484
2003-01-06,60.56027603149414
2003-01-07,60.41042709350586
2003-01-08,59.53746032714844
2003-01-09,60.46254348754883
2003-01-10,60.62538528442383
2003-01-13,60.60586166381836
2003-01-14,60.801326751708984
2003-01-15,60.1954460144043
2003-01-16,59.94786071777344
2003-01-17,59.06191635131836
2003-01-21,58.1432991027832
2003-01-22,57.439735412597656
2003-01-23,57.79153823852539
2003-01-24,56.27361297607422
2003-01-27,55.50489807128906
2003-01-28,55.91532897949219
2003-01-29,56.3387565612793
2003-01-30,55.003257751464844
2003-01-31,56.06513595581055
2003-02-03,56.175899505615234
2003-02-04,55.622154235839844
2003-02-05,55.27688217163086
2003-02-06,55.016258239746094
2003-02-07,54.34529113769531
2003-02-10,54.72966003417969
2003-02-11,54.351768493652344
2003-02-12,53.48535919189453
2003-02-13,53.64820098876953
2003-02-14,54.82084274291992
2003-02-18,55.784996032714844
2003-02-19,55.491851806640625
2003-02-20,54.93812942504883
2003-02-21,55.491851806640625
2003-02-24,54.59284210205078
2003-02-25,55.02933120727539
2003-02-26,54.22800827026367
2003-02-27,54.94462203979492
2003-02-28,55.3094367980957
2003-03-03,54.7817497253418
2003-03-04,53.9088020324707
2003-03-05,54.364810943603516
2003-03-06,53.9088020324707
2003-03-07,54.28013610839844
2003-03-10,52.977203369140625
2003-03-11,52.45602035522461
2003-03-12,52.80780792236328
2003-03-13,54.63190460205078
2003-03-14,54.80778884887695
2003-03-17,56.534202575683594
2003-03-18,56.86646270751953
2003-03-19,57.30296325683594
2003-03-20,57.426700592041016
2003-03-21,58.65247344970703
2003-03-24,56.70328140258789
2003-03-25,57.24619674682617
2003-03-26,56.958377838134766
2003-03-27,57.00416946411133
2003-03-28,56.716365814208984
2003-03-31,55.42778778076172
2003-04-01,56.278133392333984
2003-04-02,57.638668060302734
2003-04-03,57.363922119140625
2003-04-04,57.70404815673828
2003-04-07,57.59284973144531
2003-04-08,57.684417724609375
2003-04-09,56.92570495605469
2003-04-10,57.23965835571289
2003-04-11,57.00416946411133
2003-04-14,58.18152618408203
2003-04-15,58.724403381347656
2003-04-16,57.72367477416992
2003-04-17,58.58051681518555
2003-04-21,58.639400482177734
2003-04-22,59.74483108520508
2003-04-23,60.294273376464844
2003-04-24,59.75790023803711
2003-04-25,59.01875305175781
2003-04-28,60.039146423339844
2003-04-29,60.24845886230469
2003-04-30,60.11766052246094
2003-05-01,60.111106872558594
2003-05-02,60.96796798706055
2003-05-05,60.85025405883789
2003-05-06,61.425846099853516
2003-05-07,61.085693359375
2003-05-08,60.47086715698242
2003-05-09,61.30809020996094
2003-05-12,62.060306549072266
2003-05-13,61.94905471801758
2003-05-14,61.81829833984375
2003-05-15,62.210731506347656
2003-05-16,62.05375289916992
2003-05-19,60.60170364379883
2003-05-20,60.47739791870117
2003-05-21,60.60170364379883
2003-05-22,61.203407287597656
2003-05-23,61.32773971557617
2003-05-27,62.40042495727539
2003-05-28,62.57704162597656
2003-05-29,62.41353225708008
2003-05-30,63.414306640625
2003-06-02,63.67588424682617
2003-06-03,63.93755340576172
2003-06-04,64.85983276367188
2003-06-05,65.18032836914062
2003-06-06,64.92523956298828
2003-06-09,64.26457214355469
2003-06-10,64.918701171875
2003-06-11,65.6054916381836
2003-06-12,65.80824279785156
2003-06-13,65.1214370727539
2003-06-16,66.49507141113281
2003-06-17,66.49507141113281
2003-06-18,66.43619537353516
2003-06-19,65.42234802246094
2003-06-20,65.2779312133789
2003-06-23,64.6083755493164
2003-06-24,64.6739501953125
2003-06-25,64.02408599853516
2003-06-26,64.8577880859375
2003-06-27,64.10946655273438
2003-06-30,64.08972930908203
2003-07-01,64.68058013916016
2003-07-02,65.49453735351562
2003-07-03,64.81842041015625
2003-07-07,66.10506439208984
2003-07-08,66.40046691894531
2003-07-09,66.02628326416016
2003-07-10,65.18600463867188
2003-07-11,65.80308532714844
2003-07-14,66.12476348876953
2003-07-15,65.98030853271484
2003-07-16,65.59302520751953
2003-07-17,64.66085815429688
2003-07-18,65.32388305664062
2003-07-21,64.51644134521484
2003-07-22,65.10064697265625
2003-07-23,65.14659881591797
2003-07-24,64.65428161621094
2003-07-25,65.79650115966797
2003-07-28,65.55363464355469
2003-07-29,65.25170135498047
2003-07-30,65.09410858154297
2003-07-31,65.24510955810547
2003-08-01,64.66744232177734
2003-08-04,64.66744232177734
2003-08-05,63.29541778564453
2003-08-06,63.66306686401367
2003-08-07,64.3326187133789
2003-08-08,64.51644134521484
2003-08-11,64.75933074951172
2003-08-12,65.35015106201172
2003-08-13,65.01534271240234
2003-08-14,65.1926040649414
2003-08-15,65.39605712890625
2003-08-18,65.96065521240234
2003-08-19,66.2101058959961
2003-08-20,65.94092559814453
2003-08-21,66.15101623535156
2003-08-22,65.49453735351562
2003-08-25,65.59957885742188
2003-08-26,65.71774291992188
2003-08-27,65.73743438720703
2003-08-28,66.14443969726562
2003-08-29,66.59082794189453
2003-09-02,67.48358917236328
2003-09-03,67.85124969482422
2003-09-04,67.88407897949219
2003-09-05,67.50332641601562
2003-09-08,68.061279296875
2003-09-09,67.61487579345703
2003-09-10,66.93220520019531
2003-09-11,67.12914276123047
2003-09-12,67.25384521484375
2003-09-15,67.017578125
